reward_function,student_type,agent_type,run,final_state,avg_state,accuracy,engagement,questions_answered,avg_total_reward
composite_time,FORGETFUL,pomdp,45,1.765,1.9399146975772863,0.415403181694213,0.4089506929388635,24.5,0.26347980400962123
composite_time,FORGETFUL,pomdp,46,1.84,2.0052382322192126,0.42247298613439727,0.40923062497620777,25.1575,0.26634868409242185
composite_time,FORGETFUL,pomdp,47,1.7625,1.885702234220589,0.4096412048489691,0.44613330280076774,29.095,0.2687177400731135
composite_time,FORGETFUL,pomdp,48,1.835,2.023012609849809,0.43912818742398924,0.4450690404952188,27.025,0.290307956561503
composite_time,FORGETFUL,pomdp,49,1.8125,1.9524579714636296,0.4388182494407967,0.45957079125246314,29.5775,0.2963440620602112
composite_time,FORGETFUL,pomdp,50,1.785,1.906589210886135,0.45293259754500814,0.43999156513481,28.7875,0.3000043949998583
composite_time,RANDOM,bandit,1,2.06,2.030482755037586,0.48798560943665037,0.6219477524360763,70.3025,0.36520219890937966
composite_time,RANDOM,bandit,2,2.0425,2.028900183171763,0.47703822786678124,0.6006508074733276,75.0825,0.35137714050025365
composite_time,RANDOM,bandit,3,1.9175,1.9047524047456976,0.4812355116984822,0.6273676858428751,72.525,0.36202560804231
composite_time,RANDOM,bandit,4,1.965,1.9977964420324026,0.49336441955047794,0.6142724183950321,68.2225,0.36833033447368074
composite_time,RANDOM,bandit,5,2.035,2.020452515254971,0.494185732231565,0.6220466640639398,78.62,0.3715963848425957
composite_time,RANDOM,bandit,6,2.0925,2.061197874861196,0.4991081746850891,0.6199796887827538,82.77,0.3749235062508255
composite_time,RANDOM,bandit,7,1.9,1.8737855830294476,0.4861836244075404,0.6241093958660022,68.7975,0.36720561696013576
composite_time,RANDOM,bandit,8,2.145,2.0814096354077463,0.4820006592439593,0.6107915115260469,72.6625,0.3560178229612432
composite_time,RANDOM,bandit,9,2.1125,2.0638855975361423,0.4911150961312262,0.616188950559573,72.23,0.36535839161846084
composite_time,RANDOM,bandit,10,2.085,2.090388221640489,0.46862765266184636,0.6085583698033117,71.1725,0.34531284688472935
composite_time,RANDOM,bandit,11,2.1425,2.1156625766899086,0.50099159092956,0.6318902796728039,83.72,0.3761690253667767
composite_time,RANDOM,bandit,12,2.11,2.085789649041406,0.49000672810706575,0.6081738042019168,74.045,0.360651999764584
composite_time,RANDOM,bandit,13,2.045,2.0900736422463395,0.5009779779242751,0.6079770678684223,78.5775,0.36602851938226477
composite_time,RANDOM,bandit,14,2.1125,2.107384871668269,0.5063825827398825,0.6064215056405464,75.3575,0.369699168488319
composite_time,RANDOM,bandit,15,2.1375,2.106020552066358,0.5005239834550118,0.6078708657822598,71.5325,0.36780389114244033
composite_time,RANDOM,bandit,16,2.085,2.0893032405972947,0.49849152295138055,0.627541429005,76.225,0.373090901029817
composite_time,RANDOM,bandit,17,2.045,2.0623991058356927,0.5012644622372138,0.5996004156793571,77.005,0.3645383207607674
composite_time,RANDOM,bandit,18,2.1575,2.1472819181749383,0.49177358914906394,0.6154984954616901,82.0425,0.36744850859735206
composite_time,RANDOM,bandit,19,1.9725,1.9659187878592894,0.510187391777329,0.6288842758051643,80.33,0.38258219558626516
composite_time,RANDOM,bandit,20,2.1025,2.0779604256115074,0.5099250244913829,0.6086670257018593,79.685,0.37445622916035065
composite_time,RANDOM,bandit,21,2.01,2.032672765328047,0.5023015238023872,0.6181353914567687,77.55,0.3749164388226231
composite_time,RANDOM,bandit,22,1.9875,2.049384114656224,0.47141073749618256,0.6261991114244856,65.2575,0.3585622862261789
composite_time,RANDOM,bandit,23,2.0425,2.0695390715424944,0.46907194280311953,0.6015678452210891,70.2075,0.34374576340023016
composite_time,RANDOM,bandit,24,2.0825,2.048395257661306,0.4905922089610165,0.6247187162103476,67.4275,0.3673067875367923
composite_time,RANDOM,bandit,25,2.0925,2.0433184116170606,0.5004103752753304,0.6204423119250754,77.71,0.3737754553809202
composite_time,RANDOM,bandit,26,2.1575,2.1637088848192247,0.48655714459149907,0.6064179160860401,79.8975,0.3581525814147662
composite_time,RANDOM,bandit,27,2.0925,2.058268213912027,0.5024035926329998,0.6193773271462755,82.4025,0.3730800987455298
composite_time,RANDOM,bandit,28,2.1175,2.075529258810142,0.506168015643158,0.623305162715995,84.0575,0.3794785819820421
composite_time,RANDOM,bandit,29,1.97,1.979161983155791,0.4902326330061408,0.6328597616457327,78.815,0.3738143303292151
composite_time,RANDOM,bandit,30,1.99,1.96358974865551,0.47717641279527095,0.6369640966961267,74.055,0.3626332001196451
composite_time,RANDOM,bandit,31,1.9825,1.9515529343857587,0.5054345692328437,0.6212053963490415,74.365,0.37862048469888276
composite_time,RANDOM,bandit,32,2.0575,2.068366060568321,0.5129419419987478,0.608579707029089,74.5425,0.38039658004341703
composite_time,RANDOM,bandit,33,2.0475,2.0255276010005736,0.4845350282564958,0.5977072894284925,72.2975,0.35403235532539
composite_time,RANDOM,bandit,34,2.0725,2.0454591515960696,0.473783681694799,0.6168996656180552,70.5425,0.35347078577228996
composite_time,RANDOM,bandit,35,1.9575,1.9048063676453153,0.4861763750590178,0.6393317553785807,76.875,0.37142865483044263
composite_time,RANDOM,bandit,36,1.995,1.96370293498703,0.48927031033054935,0.6249835498723799,70.04,0.3660147116518486
composite_time,RANDOM,bandit,37,2.2,2.1743771659910482,0.4916134136379464,0.6129218243666444,81.1675,0.3622683134587705
composite_time,RANDOM,bandit,38,2.0825,2.0409840961832613,0.5062341882679582,0.6380338475629149,81.5525,0.38064870830310854
composite_time,RANDOM,bandit,39,1.985,1.989484575797108,0.5074917924499412,0.6391038517177818,79.2375,0.38716703334559793
composite_time,RANDOM,bandit,40,1.9475,1.9366745897977002,0.4908237492179221,0.6121582467253214,71.2625,0.36491492037132395
composite_time,RANDOM,bandit,41,1.9,1.9881149140802057,0.48996231739916324,0.6147418059929124,72.7625,0.36925268211053336
composite_time,RANDOM,bandit,42,2.0275,2.0272926291757773,0.4763211117025925,0.6220048183890305,73.2925,0.35759357263351405
composite_time,RANDOM,bandit,43,1.9575,1.9753613592635486,0.48933346041413495,0.6186926529494094,66.3225,0.3661039746152975
composite_time,RANDOM,bandit,44,1.96,1.9519958743244876,0.4866010921671804,0.6286568797208852,75.73,0.36965082570652347
composite_time,RANDOM,bandit,45,2.08,2.0639193945459953,0.4986064003972197,0.628333542150298,78.3275,0.37615072178820924
composite_time,RANDOM,bandit,46,1.9425,1.9738889486380493,0.5115022821090259,0.645441876900309,84.0675,0.39097965883353697
composite_time,RANDOM,bandit,47,1.9925,2.06082910492318,0.5049994209660195,0.6030126058863126,74.6925,0.37007863310364586
composite_time,RANDOM,bandit,48,2.04,2.007866000842155,0.5054103148301798,0.625068367584701,75.96,0.3814304217613942
composite_time,RANDOM,bandit,49,2.0775,2.021672325525541,0.48394575739843476,0.6377474542789094,74.9675,0.36751074736824757
composite_time,RANDOM,bandit,50,2.0125,1.997036683066134,0.4900818756021663,0.6044015791478894,74.1525,0.3605698846149862
composite_time,RANDOM,pomdp,1,1.78,1.935285446928735,0.5264214424975259,0.6087957991178347,81.015,0.3927251054680355
composite_time,RANDOM,pomdp,2,1.855,1.9919515829875116,0.5099650685326768,0.5579232731498154,75.6975,0.3658074812007828
composite_time,RANDOM,pomdp,3,1.88,2.04931506575447,0.4994607234317722,0.5811558865168582,78.7175,0.36783524772123954
composite_time,RANDOM,pomdp,4,1.9025,2.0443886825311886,0.5096512984560826,0.5835960077963375,84.405,0.37584208754145093
composite_time,RANDOM,pomdp,5,1.735,1.8753647527324748,0.5116490762967103,0.5932903405503673,78.3825,0.3824317176190137
composite_time,RANDOM,pomdp,6,1.9625,2.076033807955347,0.4878570038736181,0.5504522422066402,67.175,0.3479840051289028
composite_time,RANDOM,pomdp,7,1.9375,2.093443394253815,0.48610806156357245,0.59610344021759,76.3775,0.3603957610201342
composite_time,RANDOM,pomdp,8,1.805,1.9064224773362926,0.498888119631268,0.5670732994703475,75.9475,0.3650097115706787
composite_time,RANDOM,pomdp,9,1.8,1.9548343039943552,0.49749900723690366,0.5983726604683615,86.4175,0.36736453406317127
composite_time,RANDOM,pomdp,10,1.78,1.9046757050167527,0.5111826727273562,0.585838391735173,77.1,0.3711229833478466
composite_time,RANDOM,pomdp,11,1.7975,1.971065902011479,0.5071652688442962,0.5691601770818677,77.2825,0.36819020276187436
composite_time,RANDOM,pomdp,12,1.95,2.0739039211581565,0.5131443542179197,0.5886145777035438,78.665,0.3778522274366411
composite_time,RANDOM,pomdp,13,1.7575,1.9349492507239956,0.4995426627388728,0.5857803987779768,80.5925,0.3669730732475906
composite_time,RANDOM,pomdp,14,1.9625,2.1077000672322264,0.5005658992233175,0.5925307702584953,76.7875,0.36731408419835615
composite_time,RANDOM,pomdp,15,1.8325,1.9940084542560936,0.49702174901889307,0.5731080451379196,73.4925,0.36062651967584214
composite_time,RANDOM,pomdp,16,1.845,1.9864794291924144,0.5085460258099019,0.5705030300910581,78.4075,0.36741678233196623
composite_time,RANDOM,pomdp,17,1.86,2.0199849086908785,0.5011729522035391,0.5698995238730358,74.91,0.36590944788911256
composite_time,RANDOM,pomdp,18,1.785,1.9322330924854503,0.5218537670115801,0.6017092014384752,87.6475,0.38803298886589443
composite_time,RANDOM,pomdp,19,1.8575,1.966028327536105,0.5012322023517783,0.5944018363020215,74.155,0.37152029966033717
composite_time,RANDOM,pomdp,20,1.8275,1.9778947302187593,0.49905860629460064,0.579072836330532,78.405,0.36263562886848844
composite_time,RANDOM,pomdp,21,1.8575,2.0092954071107845,0.5031062100084498,0.5742260051991016,76.465,0.3659014967079915
composite_time,RANDOM,pomdp,22,1.8025,1.9650136838315018,0.5182550870842539,0.6022732923095855,82.74,0.38682776014422515
composite_time,RANDOM,pomdp,23,1.7875,1.8902497074707485,0.5159647678050844,0.577640219025247,82.065,0.3771259738709625
composite_time,RANDOM,pomdp,24,1.8075,1.9563923396703036,0.4956726180655058,0.5783695528102105,79.0175,0.36083123373468384
composite_time,RANDOM,pomdp,25,1.7675,1.8766283802779704,0.5105884230470946,0.5933997700718296,83.625,0.3760336551843879
composite_time,RANDOM,pomdp,26,1.875,2.061761231975978,0.4995351688989876,0.5555647871531323,69.9425,0.35907102421635295
composite_time,RANDOM,pomdp,27,1.795,1.9424861326766834,0.5083708598896409,0.5973342808345039,85.4175,0.37919554307700126
composite_time,RANDOM,pomdp,28,1.82,1.9236097674974693,0.5111796049408467,0.5968680002088282,85.9025,0.378481324653209
composite_time,RANDOM,pomdp,29,1.71,1.882673756298842,0.5100975318416825,0.583845354411549,85.4475,0.3742612595206871
composite_time,RANDOM,pomdp,30,1.8,1.9105397328062401,0.5230858414131848,0.6007686724011622,79.9575,0.3877338650973614
composite_time,RANDOM,pomdp,31,1.88,2.0515183389432132,0.5144742876740969,0.5799255644243498,83.1125,0.376850659019194
composite_time,RANDOM,pomdp,32,1.795,1.9320762886619949,0.4912095995268767,0.567569845380325,70.0375,0.3535711198286816
composite_time,RANDOM,pomdp,33,1.88,1.9806492579036092,0.524631688929787,0.6249847199583151,88.6625,0.3996712431846312
composite_time,RANDOM,pomdp,34,1.7675,1.9199810695832575,0.5162392465401369,0.5907019842213493,81.58,0.38093322580096595
composite_time,RANDOM,pomdp,35,1.7425,1.8460189650434853,0.4942500387513722,0.58911651097871,74.7925,0.36358558149984677
composite_time,RANDOM,pomdp,36,1.73,1.8664567223066655,0.5161251121173938,0.5805300907768567,82.9575,0.37545624632093016
composite_time,RANDOM,pomdp,37,1.96,2.0916152993880357,0.5118921674224117,0.5990177956229901,75.925,0.3815923127704658
composite_time,RANDOM,pomdp,38,1.8275,1.944800896974366,0.505675057037864,0.5985462183829466,82.9525,0.3772356298206414
composite_time,RANDOM,pomdp,39,1.8225,1.968540911381376,0.5255507961616922,0.5984075130829709,89.1225,0.3899077722944705
composite_time,RANDOM,pomdp,40,1.88,1.983080018304185,0.5070412714786778,0.5561775488229924,75.49,0.36294782402519254
composite_time,RANDOM,pomdp,41,1.8,1.9244675747424336,0.48908218383771723,0.5576477585613872,80.345,0.3481453967217476
composite_time,RANDOM,pomdp,42,1.775,1.8653784941896276,0.49307569734678763,0.5583969912192203,68.4725,0.35362595489636134
composite_time,RANDOM,pomdp,43,1.8625,1.9901330220234386,0.49970526458861186,0.5425466675852024,72.6925,0.3489798407127136
composite_time,RANDOM,pomdp,44,1.9175,2.022886248323649,0.5077388381105113,0.5693054440934487,80.535,0.3660626987929659
composite_time,RANDOM,pomdp,45,1.935,2.0558860050617493,0.4820625434002904,0.5658111776493844,69.3225,0.3507048575824085
composite_time,RANDOM,pomdp,46,1.8425,1.9736790310993753,0.512424436103077,0.5733145132948196,80.1575,0.37150992346764616
composite_time,RANDOM,pomdp,47,1.8925,2.0243618188306316,0.5022869186544541,0.5494730607768268,71.55,0.3523387650849377
composite_time,RANDOM,pomdp,48,1.86,1.9637106511419506,0.49141603334073125,0.5787671996925148,77.755,0.3615456768255514
composite_time,RANDOM,pomdp,49,1.8075,1.971081377898435,0.5053803213853216,0.5843021840887173,73.3575,0.36972332589385565
composite_time,RANDOM,pomdp,50,1.955,2.0772858617684453,0.5021333464014072,0.5839038836574059,73.8575,0.36821187615646056
composite,FAST,bandit,1,2.745,2.518362266595137,0.39293851920476797,0.44008061731495474,70.645,0.40708114863782396
composite,FAST,bandit,2,2.6875,2.4699609008564694,0.4114202507390001,0.4584881026875229,67.1925,0.425540606323557
composite,FAST,bandit,3,2.74,2.4305071520419266,0.42324356497599225,0.49674658082095235,73.07,0.4452944697294802
composite,FAST,bandit,4,2.7125,2.477783041237492,0.4080965812853946,0.46970136568291665,64.4675,0.4265780166046513
composite,FAST,bandit,5,2.6825,2.40590489761968,0.43176513980121295,0.5042690160647,72.42,0.453516302680259
composite,FAST,bandit,6,2.76,2.4966784966018953,0.4312003798437283,0.49273485986959925,82.105,0.4496607238514895
composite,FAST,bandit,7,2.705,2.447475923238887,0.43272553516356455,0.4944039078883392,78.72,0.45122904698099686
composite,FAST,bandit,8,2.6525,2.375125722115738,0.4325330934529275,0.48603262940856207,70.185,0.4485829542396178
composite,FAST,bandit,9,2.705,2.452017466020243,0.4013171836829122,0.4435072348531375,64.395,0.41397419903397975
composite,FAST,bandit,10,2.6725,2.3796972082225833,0.43072499090675564,0.5145208344849785,73.1875,0.4558637439802225
composite,FAST,bandit,11,2.675,2.441736728865028,0.41089743668252665,0.4765220266982216,74.2525,0.43058481368723506
composite,FAST,bandit,12,2.6875,2.4359712629120804,0.4116977079038382,0.472123668053117,72.87,0.42982549594862185
composite,FAST,bandit,13,2.6825,2.406866909617812,0.4317169742745979,0.507651274035043,77.5875,0.4544972642027314
composite,FAST,bandit,14,2.7,2.4516120697235224,0.4112350591872604,0.4562759556235197,66.8775,0.4247473281181382
composite,FAST,bandit,15,2.6275,2.3487471250424226,0.448639355320341,0.5142764586362466,73.8575,0.4683304863151126
composite,FAST,bandit,16,2.6925,2.4497848478326514,0.42136023162291614,0.48034680776084626,73.7325,0.4390562044642952
composite,FAST,bandit,17,2.63,2.376530513319578,0.4226331302069286,0.5095400801806388,73.335,0.44870521519904166
composite,FAST,bandit,18,2.6625,2.3730191063488006,0.4257760200464605,0.49909897717140894,75.43,0.44777290718394497
composite,FAST,bandit,19,2.635,2.391004362388594,0.4207057701036656,0.4985575569600914,69.8975,0.4440613061605934
composite,FAST,bandit,20,2.7175,2.462297150161889,0.43408610075835613,0.49411630026592446,72.73,0.4520951606106266
composite,FAST,bandit,21,2.7425,2.4721818810031504,0.41554723098495816,0.47208561655876524,68.3275,0.43250874665710026
composite,FAST,bandit,22,2.6325,2.3463367976304808,0.4421406689069667,0.5223084524094148,73.09,0.466191003957701
composite,FAST,bandit,23,2.6425,2.4411298660120577,0.4256672286799872,0.49945080898881683,78.0425,0.44780230277263605
composite,FAST,bandit,24,2.67,2.3979238727655035,0.4381416905949525,0.5067297160418167,78.125,0.4587180982290117
composite,FAST,bandit,25,2.725,2.448981141288538,0.44520977931880706,0.5119990413146599,84.9875,0.4652465579175628
composite,FAST,bandit,26,2.71,2.4840602769732154,0.41004264716360495,0.47679130090730726,72.7075,0.43006724328671553
composite,FAST,bandit,27,2.7175,2.4275243962457735,0.41664675208506147,0.4861229047142922,74.925,0.4374895978738306
composite,FAST,bandit,28,2.72,2.4890054415053573,0.41027630939619414,0.46830597162199916,72.045,0.4276852080639356
composite,FAST,bandit,29,2.8125,2.5075772319191794,0.4304615702986391,0.4736751228327282,76.0025,0.4434256360588658
composite,FAST,bandit,30,2.615,2.36127946754316,0.41993835066580426,0.4902044696962609,67.2775,0.4410181863749413
composite,FAST,bandit,31,2.675,2.5047436120189706,0.3996805991782672,0.4390728109375722,58.415,0.4114982627060587
composite,FAST,bandit,32,2.7025,2.424759734309656,0.4427760813107105,0.5116710117066008,82.91,0.46344456042947757
composite,FAST,bandit,33,2.6225,2.329924796629411,0.40066294980615796,0.4767758824603709,64.86,0.42349682960242185
composite,FAST,bandit,34,2.7275,2.4443367284160473,0.4510419724837834,0.49853476568412775,77.6625,0.4652898104438867
composite,FAST,bandit,35,2.6975,2.4738832718041577,0.4422654171708997,0.4895509302520978,80.7275,0.4564510710952591
composite,FAST,bandit,36,2.655,2.4488635588999923,0.4274349306152756,0.4779650620344438,73.9175,0.44259397004102596
composite,FAST,bandit,37,2.595,2.357310506076762,0.42663275644422555,0.4929863742089909,70.4175,0.4465388417736551
composite,FAST,bandit,38,2.64,2.4432835792094783,0.3887948211317,0.4494544315645643,68.03,0.40699270426155926
composite,FAST,bandit,39,2.7175,2.424033714402717,0.43107967043663864,0.47785811152373836,73.6425,0.4451132027627685
composite,FAST,bandit,40,2.695,2.4596620651300563,0.42000006744023266,0.48679237691354865,74.805,0.44003776028222746
composite,FAST,bandit,41,2.69,2.425418448530958,0.43021522550190483,0.5001847700389593,76.28,0.4512060888630212
composite,FAST,bandit,42,2.7025,2.3987496968945554,0.42949078484756015,0.5049364456262566,75.6475,0.45212448308116904
composite,FAST,bandit,43,2.7075,2.4478920549627277,0.4102367922851478,0.4814256755215062,74.765,0.43159345725605536
composite,FAST,bandit,44,2.6625,2.454874753880662,0.4234472384757162,0.4685752651097883,74.2375,0.43698564646593774
composite,FAST,bandit,45,2.6725,2.4095521836544997,0.4340806096989512,0.5056291441782818,80.675,0.45554517004275036
composite,FAST,bandit,46,2.675,2.437703490042313,0.40552605761061294,0.4613512460750214,63.97,0.42227361414993536
composite,FAST,bandit,47,2.7225,2.468729092414729,0.4042812610690356,0.47923674946947387,68.0925,0.42676790758916705
composite,FAST,bandit,48,2.69,2.4447450390072114,0.39536655409092103,0.46504996315378405,69.49,0.41627157680977994
composite,FAST,bandit,49,2.6225,2.3919087272041906,0.4001880621034504,0.47783596826885044,73.4025,0.4234824339530704
composite,FAST,bandit,50,2.6625,2.3943294424029324,0.43054351637686217,0.48771430862778403,74.895,0.44769475405213865
composite,FAST,pomdp,1,2.4075,2.3906383349199967,0.5808430637336284,0.7703664773099197,128.46,0.6377000878065158
composite,FAST,pomdp,2,2.5375,2.54844785443943,0.5808150396916232,0.7881984300634528,127.3125,0.6430300568031719
composite,FAST,pomdp,3,2.435,2.417578626919676,0.5674854713047018,0.7554408946746329,119.345,0.6238720983156811
composite,FAST,pomdp,4,2.425,2.4196034714363006,0.5883585619304895,0.7962759011875868,144.2875,0.6507337637076188
composite,FAST,pomdp,5,2.4825,2.4713589289162674,0.5655063213741793,0.7833077742181891,124.7025,0.6308467572273821
composite,FAST,pomdp,6,2.5425,2.5286429663160597,0.5704736603054621,0.7681939055993062,123.33,0.6297897338936153
composite,FAST,pomdp,7,2.455,2.440779988065536,0.5643210370170841,0.787124919850779,126.3175,0.6311622018671926
composite,FAST,pomdp,8,2.4125,2.424096904158852,0.5696022172444785,0.7890272578445241,127.195,0.635429729424492
composite,FAST,pomdp,9,2.385,2.412503741754697,0.5835274253085602,0.7844785002883864,127.0025,0.6438127478025081
composite,FAST,pomdp,10,2.2975,2.306098470046518,0.5633864748351555,0.792503575580069,126.0525,0.6321216050586296
composite,FAST,pomdp,11,2.49,2.5026446637591255,0.5630297879632908,0.8082193791874136,130.66,0.6365866653305277
composite,FAST,pomdp,12,2.4425,2.473530641226553,0.5707488889260053,0.8015772560893517,131.9225,0.6399973990750092
composite,FAST,pomdp,13,2.385,2.38857362525556,0.5782117323384067,0.7877938344689436,125.5375,0.6410863629775677
composite,FAST,pomdp,14,2.415,2.4462131304912003,0.5680966376721363,0.7901492567215493,128.35,0.6347124233869601
composite,FAST,pomdp,15,2.54,2.5098674085229447,0.5778207285199527,0.8159738155381914,137.8325,0.6492666546254242
composite,FAST,pomdp,16,2.375,2.3874076312600905,0.5646422906493322,0.7544061322703248,131.505,0.62157144313563
composite,FAST,pomdp,17,2.41,2.3968852102630525,0.5731935386083815,0.7845991808845934,125.0,0.6366152312912451
composite,FAST,pomdp,18,2.4475,2.402437728653862,0.5735281591114328,0.7712239920879617,118.8525,0.6328369090043914
composite,FAST,pomdp,19,2.5275,2.5275769333347142,0.5562501307739426,0.761210990939161,129.75,0.6177383888235081
composite,FAST,pomdp,20,2.4075,2.4221629605369137,0.5835675785978183,0.7935087092412503,130.365,0.6465499177908478
composite,FAST,pomdp,21,2.4575,2.437554726910632,0.5803832696563647,0.7740213103407413,135.235,0.6384746818616776
composite,FAST,pomdp,22,2.545,2.5296224463360137,0.5673392412668675,0.7818791246020836,129.8,0.6317012062674323
composite,FAST,pomdp,23,2.485,2.4919646273808986,0.5559969112035188,0.7731796339133791,119.12,0.6211517280164769
composite,FAST,pomdp,24,2.3925,2.3732499608313806,0.561126781211584,0.7761841443135463,124.1975,0.6256439901421728
composite,FAST,pomdp,25,2.4775,2.47057637599911,0.5702457424180752,0.7718366079914722,123.935,0.6307230020900942
composite,FAST,pomdp,26,2.3325,2.348484630350009,0.5720302316958153,0.7562011005056098,136.8175,0.6272814923387537
composite,FAST,pomdp,27,2.34,2.342380559965832,0.5654229830954574,0.7619815640073874,122.4575,0.6243905573690364
composite,FAST,pomdp,28,2.3975,2.3914113710697107,0.578507293995404,0.766346246579823,128.4875,0.6348589797707297
composite,FAST,pomdp,29,2.4875,2.4560761079582165,0.5723117290372329,0.7779798745114647,131.485,0.6340121726795025
composite,FAST,pomdp,30,2.485,2.4756104915307926,0.5634653018449256,0.7520225437039534,120.9625,0.620032474402634
composite,FAST,pomdp,31,2.3825,2.3905613012861164,0.5749831141020519,0.7917772377065502,132.065,0.6400213511834013
composite,FAST,pomdp,32,2.3175,2.3274319496201885,0.5685926178772713,0.7752916371971693,118.55,0.6306023236732407
composite,FAST,pomdp,33,2.43,2.418789051364946,0.5678578034546364,0.7833451853218082,127.0775,0.632504018014788
composite,FAST,pomdp,34,2.345,2.3522968999192284,0.561525133126485,0.7688624128053715,130.585,0.6237263170301509
composite,FAST,pomdp,35,2.3975,2.382975935094312,0.5729557802306944,0.7611955094980218,131.86,0.6294276990108925
composite,FAST,pomdp,36,2.3725,2.362653574390779,0.5693160424636354,0.7662655219905659,130.7975,0.6284008863217145
composite,FAST,pomdp,37,2.415,2.453175977086961,0.5742222707875364,0.7752467047919578,121.1825,0.6345296009888628
composite,FAST,pomdp,38,2.56,2.5736938862585093,0.5755605220515099,0.7872094911125805,135.2025,0.6390552127698311
composite,FAST,pomdp,39,2.3475,2.3517106789221116,0.5702337680487132,0.7690084995999885,123.7775,0.6298661875140956
composite,FAST,pomdp,40,2.4225,2.405475447707396,0.5662237242668727,0.7556526720814517,125.795,0.6230524086112463
composite,FAST,pomdp,41,2.47,2.482009446005529,0.5782956552457761,0.7724660725215419,123.5625,0.6365467804285058
composite,FAST,pomdp,42,2.295,2.277065749064998,0.5643295540014184,0.8060243194913617,136.965,0.6368379836484013
composite,FAST,pomdp,43,2.4775,2.4879818155824953,0.5701486218471455,0.7747900801859803,125.03,0.6315410593487959
composite,FAST,pomdp,44,2.3625,2.36537647660278,0.5701130632111715,0.7853136491267929,134.0,0.6346732389858579
composite,FAST,pomdp,45,2.3975,2.4124128726867733,0.5679270452950846,0.74797533441578,115.1825,0.6219415320312932
composite,FAST,pomdp,46,2.53,2.500009860284746,0.5762711711375221,0.7581680869810625,136.0275,0.6308402458905842
composite,FAST,pomdp,47,2.48,2.472506662639324,0.5741962874482498,0.7847146560877867,138.95,0.6373517980401108
composite,FAST,pomdp,48,2.3275,2.336660403096703,0.5655721584772931,0.7623244278719228,118.5,0.6245978392956819
composite,FAST,pomdp,49,2.455,2.486752282949681,0.5780392374893867,0.7620364209974291,121.025,0.6332383925417993
composite,FAST,pomdp,50,2.4025,2.4238787745601944,0.5768375158087737,0.7873343975228382,130.52,0.639986580322993
composite,STEADY,bandit,1,2.5275,2.285481008639632,0.5894097969718668,0.5718985919084116,143.7225,0.5841564354528301
composite,STEADY,bandit,2,2.6125,2.414248385515249,0.5591257547475058,0.5349544166897602,138.7,0.551874353330182
composite,STEADY,bandit,3,2.5625,2.3389021304961455,0.588507113339211,0.5704474050258637,145.0325,0.5830892008452068
composite,STEADY,bandit,4,2.565,2.32480335991382,0.549467102554316,0.5325082336087048,134.7675,0.5443794418706326
composite,STEADY,bandit,5,2.5,2.2475881990331117,0.5857272321981764,0.5914899706509927,149.5425,0.5874560537340212
composite,STEADY,bandit,6,2.525,2.3263802037222505,0.5604027170992584,0.5361567884673029,136.6025,0.5531289385096716
composite,STEADY,bandit,7,2.51,2.3254107761052953,0.5709323957886658,0.5600744412600908,142.5925,0.5676750094300932
composite,STEADY,bandit,8,2.6025,2.3586757654460353,0.5662774627438525,0.5533677274567214,140.52,0.5624045421577132
composite,STEADY,bandit,9,2.5975,2.413395330496785,0.5661281765155388,0.5172033155330921,134.7425,0.5514507182208048
composite,STEADY,bandit,10,2.5475,2.2288116506173115,0.5944547627681576,0.5990611946780308,150.6975,0.5958366923411195
composite,STEADY,bandit,11,2.61,2.3875529770352175,0.5597201516754261,0.5361352866151804,139.7575,0.5526446921573523
composite,STEADY,bandit,12,2.5275,2.2797236360633923,0.5918070215777174,0.5794348474939264,149.965,0.58809536935258
composite,STEADY,bandit,13,2.655,2.5017254653197925,0.5616660576234094,0.5042169647577824,136.5075,0.5444313297637212
composite,STEADY,bandit,14,2.51,2.269385158520512,0.5761981503539313,0.567707931826353,138.08,0.5736510847956577
composite,STEADY,bandit,15,2.61,2.3656024575896994,0.5718983166972674,0.543876432388442,132.085,0.5634917514046197
composite,STEADY,bandit,16,2.5325,2.354558131241213,0.591940456491162,0.544328289261492,146.23,0.5776568063222609
composite,STEADY,bandit,17,2.58,2.3625557725997175,0.5804331664226983,0.5590068734122715,149.6375,0.5740052785195702
composite,STEADY,bandit,18,2.645,2.4181700815835896,0.5573004806527326,0.5353081593481442,135.5075,0.550702784261356
composite,STEADY,bandit,19,2.5525,2.3069454512035823,0.5634141891248917,0.5537120638091304,141.4525,0.5605035515301633
composite,STEADY,bandit,20,2.545,2.3382749858240484,0.573200726727251,0.5439182327542436,144.0475,0.5644159785353488
composite,STEADY,bandit,21,2.495,2.3196268286521486,0.5655665798239304,0.5423952031872438,149.2525,0.5586151668329243
composite,STEADY,bandit,22,2.5275,2.3468586580439252,0.5528414992632446,0.5198528165844688,137.04,0.5429448944596118
composite,STEADY,bandit,23,2.4525,2.2535301975741544,0.5757862786140897,0.5636542489597589,137.6875,0.5721466697177905
composite,STEADY,bandit,24,2.4975,2.269903183790018,0.5678642252609837,0.557556883501494,144.82,0.5647720227331366
composite,STEADY,bandit,25,2.4075,2.1865612882142584,0.5751794668916993,0.5544586355972992,136.06,0.5689632175033793
composite,STEADY,bandit,26,2.6075,2.372655236844448,0.5824944169434876,0.5473895087827093,152.3125,0.5719629444952541
composite,STEADY,bandit,27,2.4975,2.2597045553543933,0.5654224392767087,0.5537619617656289,139.3375,0.5619242960233847
